"","Respondent","experiment","Choice_Set","Choice","alternative","Philips","Krups","Capacity5","Capacity10","Price59","Price79","Grinder","Filter","urb"
"408",17,136,8,FALSE,3,0,1,1,0,0,1,1,0,1
"409",18,137,1,FALSE,1,0,1,0,0,0,1,1,0,0
"410",18,137,1,TRUE,2,0,0,0,1,0,1,1,1,0
"411",18,137,1,FALSE,3,0,1,1,0,0,1,1,0,0
"412",18,138,2,FALSE,1,0,0,1,0,0,1,0,0,0
"413",18,138,2,TRUE,2,1,0,0,0,0,1,1,1,0
"414",18,138,2,FALSE,3,0,1,1,0,0,1,1,0,0
"415",18,139,3,FALSE,1,0,0,0,0,1,0,0,0,0
"416",18,139,3,TRUE,2,0,0,0,0,0,0,1,1,0
"417",18,139,3,FALSE,3,0,1,1,0,0,1,1,0,0
"418",18,140,4,FALSE,1,0,1,1,0,1,0,1,1,0
"419",18,140,4,TRUE,2,0,0,0,0,1,0,0,1,0
"420",18,140,4,FALSE,3,0,1,1,0,0,1,1,0,0
"421",18,141,5,TRUE,1,0,1,0,0,0,1,0,1,0
"422",18,141,5,FALSE,2,1,0,0,1,1,0,1,0,0
"423",18,141,5,FALSE,3,0,1,1,0,0,1,1,0,0
"424",18,142,6,FALSE,1,0,0,1,0,0,1,1,0,0
"425",18,142,6,TRUE,2,1,0,0,0,0,1,0,0,0
"426",18,142,6,FALSE,3,0,1,1,0,0,1,1,0,0
"427",18,143,7,FALSE,1,0,1,0,1,0,0,0,0,0
"428",18,143,7,TRUE,2,1,0,1,0,0,0,0,1,0
"429",18,143,7,FALSE,3,0,1,1,0,0,1,1,0,0
"430",18,144,8,TRUE,1,0,0,0,1,0,1,0,1,0
"431",18,144,8,FALSE,2,0,0,0,0,0,0,1,0,0
"432",18,144,8,FALSE,3,0,1,1,0,0,1,1,0,0
"433",19,145,1,TRUE,1,0,1,0,0,0,1,1,0,0
"434",19,145,1,FALSE,2,0,0,0,1,0,1,1,1,0
"435",19,145,1,FALSE,3,0,1,1,0,0,1,1,0,0
"436",19,146,2,FALSE,1,0,0,1,0,0,1,0,0,0
"437",19,146,2,TRUE,2,1,0,0,0,0,1,1,1,0
"438",19,146,2,FALSE,3,0,1,1,0,0,1,1,0,0
"439",19,147,3,FALSE,1,0,0,0,0,1,0,0,0,0
"440",19,147,3,TRUE,2,0,0,0,0,0,0,1,1,0
"441",19,147,3,FALSE,3,0,1,1,0,0,1,1,0,0
"442",19,148,4,FALSE,1,0,1,1,0,1,0,1,1,0
"443",19,148,4,TRUE,2,0,0,0,0,1,0,0,1,0
"444",19,148,4,FALSE,3,0,1,1,0,0,1,1,0,0
"445",19,149,5,TRUE,1,0,1,0,0,0,1,0,1,0
"446",19,149,5,FALSE,2,1,0,0,1,1,0,1,0,0
"447",19,149,5,FALSE,3,0,1,1,0,0,1,1,0,0
"448",19,150,6,FALSE,1,0,0,1,0,0,1,1,0,0
"449",19,150,6,TRUE,2,1,0,0,0,0,1,0,0,0
"450",19,150,6,FALSE,3,0,1,1,0,0,1,1,0,0
"451",19,151,7,FALSE,1,0,1,0,1,0,0,0,0,0
"452",19,151,7,FALSE,2,1,0,1,0,0,0,0,1,0
"453",19,151,7,TRUE,3,0,1,1,0,0,1,1,0,0
"454",19,152,8,FALSE,1,0,0,0,1,0,1,0,1,0
"455",19,152,8,TRUE,2,0,0,0,0,0,0,1,0,0
"456",19,152,8,FALSE,3,0,1,1,0,0,1,1,0,0
"457",20,153,1,TRUE,1,0,1,0,0,0,1,1,0,1
"458",20,153,1,FALSE,2,0,0,0,1,0,1,1,1,1
"459",20,153,1,FALSE,3,0,1,1,0,0,1,1,0,1
"460",20,154,2,FALSE,1,0,0,1,0,0,1,0,0,1
"461",20,154,2,TRUE,2,1,0,0,0,0,1,1,1,1
"462",20,154,2,FALSE,3,0,1,1,0,0,1,1,0,1
"463",20,155,3,FALSE,1,0,0,0,0,1,0,0,0,1
"464",20,155,3,TRUE,2,0,0,0,0,0,0,1,1,1
"465",20,155,3,FALSE,3,0,1,1,0,0,1,1,0,1
"466",20,156,4,FALSE,1,0,1,1,0,1,0,1,1,1
"467",20,156,4,TRUE,2,0,0,0,0,1,0,0,1,1
"468",20,156,4,FALSE,3,0,1,1,0,0,1,1,0,1
"469",20,157,5,TRUE,1,0,1,0,0,0,1,0,1,1
"470",20,157,5,FALSE,2,1,0,0,1,1,0,1,0,1
"471",20,157,5,FALSE,3,0,1,1,0,0,1,1,0,1
"472",20,158,6,FALSE,1,0,0,1,0,0,1,1,0,1
"473",20,158,6,TRUE,2,1,0,0,0,0,1,0,0,1
"474",20,158,6,FALSE,3,0,1,1,0,0,1,1,0,1
"475",20,159,7,FALSE,1,0,1,0,1,0,0,0,0,1
"476",20,159,7,FALSE,2,1,0,1,0,0,0,0,1,1
"477",20,159,7,TRUE,3,0,1,1,0,0,1,1,0,1
"478",20,160,8,FALSE,1,0,0,0,1,0,1,0,1,1
"479",20,160,8,TRUE,2,0,0,0,0,0,0,1,0,1
"480",20,160,8,FALSE,3,0,1,1,0,0,1,1,0,1
"481",21,161,1,FALSE,1,0,1,0,0,0,1,1,0,0
"482",21,161,1,TRUE,2,0,0,0,1,0,1,1,1,0
"483",21,161,1,FALSE,3,0,1,1,0,0,1,1,0,0
"484",21,162,2,FALSE,1,0,0,1,0,0,1,0,0,0
"485",21,162,2,TRUE,2,1,0,0,0,0,1,1,1,0
"486",21,162,2,FALSE,3,0,1,1,0,0,1,1,0,0
"487",21,163,3,TRUE,1,0,0,0,0,1,0,0,0,0
"488",21,163,3,FALSE,2,0,0,0,0,0,0,1,1,0
"489",21,163,3,FALSE,3,0,1,1,0,0,1,1,0,0
"490",21,164,4,FALSE,1,0,1,1,0,1,0,1,1,0
"491",21,164,4,TRUE,2,0,0,0,0,1,0,0,1,0
"492",21,164,4,FALSE,3,0,1,1,0,0,1,1,0,0
"493",21,165,5,FALSE,1,0,1,0,0,0,1,0,1,0
"494",21,165,5,TRUE,2,1,0,0,1,1,0,1,0,0
"495",21,165,5,FALSE,3,0,1,1,0,0,1,1,0,0
"496",21,166,6,FALSE,1,0,0,1,0,0,1,1,0,0
"497",21,166,6,TRUE,2,1,0,0,0,0,1,0,0,0
"498",21,166,6,FALSE,3,0,1,1,0,0,1,1,0,0
"499",21,167,7,TRUE,1,0,1,0,1,0,0,0,0,0
"500",21,167,7,FALSE,2,1,0,1,0,0,0,0,1,0
"501",21,167,7,FALSE,3,0,1,1,0,0,1,1,0,0
"502",21,168,8,TRUE,1,0,0,0,1,0,1,0,1,0
"503",21,168,8,FALSE,2,0,0,0,0,0,0,1,0,0
"504",21,168,8,FALSE,3,0,1,1,0,0,1,1,0,0
"505",22,169,1,FALSE,1,0,1,0,0,0,1,1,0,1
"506",22,169,1,TRUE,2,0,0,0,1,0,1,1,1,1
"507",22,169,1,FALSE,3,0,1,1,0,0,1,1,0,1
"508",22,170,2,FALSE,1,0,0,1,0,0,1,0,0,1
"509",22,170,2,TRUE,2,1,0,0,0,0,1,1,1,1
"510",22,170,2,FALSE,3,0,1,1,0,0,1,1,0,1
"511",22,171,3,TRUE,1,0,0,0,0,1,0,0,0,1
"512",22,171,3,FALSE,2,0,0,0,0,0,0,1,1,1
"513",22,171,3,FALSE,3,0,1,1,0,0,1,1,0,1
"514",22,172,4,TRUE,1,0,1,1,0,1,0,1,1,1
"515",22,172,4,FALSE,2,0,0,0,0,1,0,0,1,1
"516",22,172,4,FALSE,3,0,1,1,0,0,1,1,0,1
"517",22,173,5,FALSE,1,0,1,0,0,0,1,0,1,1
"518",22,173,5,TRUE,2,1,0,0,1,1,0,1,0,1
"519",22,173,5,FALSE,3,0,1,1,0,0,1,1,0,1
"520",22,174,6,FALSE,1,0,0,1,0,0,1,1,0,1
"521",22,174,6,TRUE,2,1,0,0,0,0,1,0,0,1
"522",22,174,6,FALSE,3,0,1,1,0,0,1,1,0,1
"523",22,175,7,TRUE,1,0,1,0,1,0,0,0,0,1
"524",22,175,7,FALSE,2,1,0,1,0,0,0,0,1,1
"525",22,175,7,FALSE,3,0,1,1,0,0,1,1,0,1
"526",22,176,8,FALSE,1,0,0,0,1,0,1,0,1,1
"527",22,176,8,TRUE,2,0,0,0,0,0,0,1,0,1
"528",22,176,8,FALSE,3,0,1,1,0,0,1,1,0,1
"529",23,177,1,FALSE,1,0,1,0,0,0,1,1,0,1
"530",23,177,1,TRUE,2,0,0,0,1,0,1,1,1,1
"531",23,177,1,FALSE,3,0,1,1,0,0,1,1,0,1
"532",23,178,2,FALSE,1,0,0,1,0,0,1,0,0,1
"533",23,178,2,TRUE,2,1,0,0,0,0,1,1,1,1
"534",23,178,2,FALSE,3,0,1,1,0,0,1,1,0,1
"535",23,179,3,FALSE,1,0,0,0,0,1,0,0,0,1
"536",23,179,3,TRUE,2,0,0,0,0,0,0,1,1,1
"537",23,179,3,FALSE,3,0,1,1,0,0,1,1,0,1
"538",23,180,4,TRUE,1,0,1,1,0,1,0,1,1,1
"539",23,180,4,FALSE,2,0,0,0,0,1,0,0,1,1
"540",23,180,4,FALSE,3,0,1,1,0,0,1,1,0,1
"541",23,181,5,TRUE,1,0,1,0,0,0,1,0,1,1
"542",23,181,5,FALSE,2,1,0,0,1,1,0,1,0,1
"543",23,181,5,FALSE,3,0,1,1,0,0,1,1,0,1
"544",23,182,6,FALSE,1,0,0,1,0,0,1,1,0,1
"545",23,182,6,TRUE,2,1,0,0,0,0,1,0,0,1
"546",23,182,6,FALSE,3,0,1,1,0,0,1,1,0,1
"547",23,183,7,TRUE,1,0,1,0,1,0,0,0,0,1
"548",23,183,7,FALSE,2,1,0,1,0,0,0,0,1,1
"549",23,183,7,FALSE,3,0,1,1,0,0,1,1,0,1
"550",23,184,8,TRUE,1,0,0,0,1,0,1,0,1,1
"551",23,184,8,FALSE,2,0,0,0,0,0,0,1,0,1
"552",23,184,8,FALSE,3,0,1,1,0,0,1,1,0,1
"553",24,185,1,FALSE,1,0,1,0,0,0,1,1,0,1
"554",24,185,1,TRUE,2,0,0,0,1,0,1,1,1,1
"555",24,185,1,FALSE,3,0,1,1,0,0,1,1,0,1
"556",24,186,2,FALSE,1,0,0,1,0,0,1,0,0,1
"557",24,186,2,TRUE,2,1,0,0,0,0,1,1,1,1
"558",24,186,2,FALSE,3,0,1,1,0,0,1,1,0,1
"559",24,187,3,TRUE,1,0,0,0,0,1,0,0,0,1
"560",24,187,3,FALSE,2,0,0,0,0,0,0,1,1,1
"561",24,187,3,FALSE,3,0,1,1,0,0,1,1,0,1
"562",24,188,4,FALSE,1,0,1,1,0,1,0,1,1,1
"563",24,188,4,TRUE,2,0,0,0,0,1,0,0,1,1
"564",24,188,4,FALSE,3,0,1,1,0,0,1,1,0,1
"565",24,189,5,FALSE,1,0,1,0,0,0,1,0,1,1
"566",24,189,5,TRUE,2,1,0,0,1,1,0,1,0,1
"567",24,189,5,FALSE,3,0,1,1,0,0,1,1,0,1
"568",24,190,6,FALSE,1,0,0,1,0,0,1,1,0,1
"569",24,190,6,TRUE,2,1,0,0,0,0,1,0,0,1
"570",24,190,6,FALSE,3,0,1,1,0,0,1,1,0,1
"571",24,191,7,TRUE,1,0,1,0,1,0,0,0,0,1
"572",24,191,7,FALSE,2,1,0,1,0,0,0,0,1,1
"573",24,191,7,FALSE,3,0,1,1,0,0,1,1,0,1
"574",24,192,8,TRUE,1,0,0,0,1,0,1,0,1,1
"575",24,192,8,FALSE,2,0,0,0,0,0,0,1,0,1
"576",24,192,8,FALSE,3,0,1,1,0,0,1,1,0,1
"577",25,193,1,FALSE,1,0,1,0,0,0,1,1,0,0
"578",25,193,1,TRUE,2,0,0,0,1,0,1,1,1,0
"579",25,193,1,FALSE,3,0,1,1,0,0,1,1,0,0
"580",25,194,2,FALSE,1,0,0,1,0,0,1,0,0,0
"581",25,194,2,TRUE,2,1,0,0,0,0,1,1,1,0
"582",25,194,2,FALSE,3,0,1,1,0,0,1,1,0,0
"583",25,195,3,TRUE,1,0,0,0,0,1,0,0,0,0
"584",25,195,3,FALSE,2,0,0,0,0,0,0,1,1,0
"585",25,195,3,FALSE,3,0,1,1,0,0,1,1,0,0
"586",25,196,4,FALSE,1,0,1,1,0,1,0,1,1,0
"587",25,196,4,TRUE,2,0,0,0,0,1,0,0,1,0
"588",25,196,4,FALSE,3,0,1,1,0,0,1,1,0,0
"589",25,197,5,FALSE,1,0,1,0,0,0,1,0,1,0
"590",25,197,5,TRUE,2,1,0,0,1,1,0,1,0,0
"591",25,197,5,FALSE,3,0,1,1,0,0,1,1,0,0
"592",25,198,6,FALSE,1,0,0,1,0,0,1,1,0,0
"593",25,198,6,FALSE,2,1,0,0,0,0,1,0,0,0
"594",25,198,6,TRUE,3,0,1,1,0,0,1,1,0,0
"595",25,199,7,TRUE,1,0,1,0,1,0,0,0,0,0
"596",25,199,7,FALSE,2,1,0,1,0,0,0,0,1,0
"597",25,199,7,FALSE,3,0,1,1,0,0,1,1,0,0
"598",25,200,8,FALSE,1,0,0,0,1,0,1,0,1,0
"599",25,200,8,TRUE,2,0,0,0,0,0,0,1,0,0
"600",25,200,8,FALSE,3,0,1,1,0,0,1,1,0,0
"601",26,201,1,FALSE,1,0,1,0,0,0,1,1,0,0
"602",26,201,1,TRUE,2,0,0,0,1,0,1,1,1,0
"603",26,201,1,FALSE,3,0,1,1,0,0,1,1,0,0
"604",26,202,2,FALSE,1,0,0,1,0,0,1,0,0,0
"605",26,202,2,TRUE,2,1,0,0,0,0,1,1,1,0
"606",26,202,2,FALSE,3,0,1,1,0,0,1,1,0,0
"607",26,203,3,FALSE,1,0,0,0,0,1,0,0,0,0
"608",26,203,3,FALSE,2,0,0,0,0,0,0,1,1,0
"609",26,203,3,TRUE,3,0,1,1,0,0,1,1,0,0
"610",26,204,4,TRUE,1,0,1,1,0,1,0,1,1,0
"611",26,204,4,FALSE,2,0,0,0,0,1,0,0,1,0
"612",26,204,4,FALSE,3,0,1,1,0,0,1,1,0,0
"613",26,205,5,FALSE,1,0,1,0,0,0,1,0,1,0
"614",26,205,5,TRUE,2,1,0,0,1,1,0,1,0,0
"615",26,205,5,FALSE,3,0,1,1,0,0,1,1,0,0
"616",26,206,6,FALSE,1,0,0,1,0,0,1,1,0,0
"617",26,206,6,FALSE,2,1,0,0,0,0,1,0,0,0
"618",26,206,6,TRUE,3,0,1,1,0,0,1,1,0,0
"619",26,207,7,FALSE,1,0,1,0,1,0,0,0,0,0
"620",26,207,7,FALSE,2,1,0,1,0,0,0,0,1,0
"621",26,207,7,TRUE,3,0,1,1,0,0,1,1,0,0
"622",26,208,8,FALSE,1,0,0,0,1,0,1,0,1,0
"623",26,208,8,FALSE,2,0,0,0,0,0,0,1,0,0
"624",26,208,8,TRUE,3,0,1,1,0,0,1,1,0,0
"625",27,209,1,FALSE,1,0,1,0,0,0,1,1,0,1
"626",27,209,1,TRUE,2,0,0,0,1,0,1,1,1,1
"627",27,209,1,FALSE,3,0,1,1,0,0,1,1,0,1
"628",27,210,2,FALSE,1,0,0,1,0,0,1,0,0,1
"629",27,210,2,FALSE,2,1,0,0,0,0,1,1,1,1
"630",27,210,2,TRUE,3,0,1,1,0,0,1,1,0,1
"631",27,211,3,TRUE,1,0,0,0,0,1,0,0,0,1
"632",27,211,3,FALSE,2,0,0,0,0,0,0,1,1,1
"633",27,211,3,FALSE,3,0,1,1,0,0,1,1,0,1
"634",27,212,4,FALSE,1,0,1,1,0,1,0,1,1,1
"635",27,212,4,TRUE,2,0,0,0,0,1,0,0,1,1
"636",27,212,4,FALSE,3,0,1,1,0,0,1,1,0,1
"637",27,213,5,FALSE,1,0,1,0,0,0,1,0,1,1
"638",27,213,5,TRUE,2,1,0,0,1,1,0,1,0,1
"639",27,213,5,FALSE,3,0,1,1,0,0,1,1,0,1
"640",27,214,6,FALSE,1,0,0,1,0,0,1,1,0,1
"641",27,214,6,FALSE,2,1,0,0,0,0,1,0,0,1
"642",27,214,6,TRUE,3,0,1,1,0,0,1,1,0,1
"643",27,215,7,FALSE,1,0,1,0,1,0,0,0,0,1
"644",27,215,7,FALSE,2,1,0,1,0,0,0,0,1,1
"645",27,215,7,TRUE,3,0,1,1,0,0,1,1,0,1
"646",27,216,8,FALSE,1,0,0,0,1,0,1,0,1,1
"647",27,216,8,TRUE,2,0,0,0,0,0,0,1,0,1
"648",27,216,8,FALSE,3,0,1,1,0,0,1,1,0,1
"649",28,217,1,FALSE,1,0,1,0,0,0,1,1,0,1
"650",28,217,1,TRUE,2,0,0,0,1,0,1,1,1,1
"651",28,217,1,FALSE,3,0,1,1,0,0,1,1,0,1
"652",28,218,2,FALSE,1,0,0,1,0,0,1,0,0,1
"653",28,218,2,FALSE,2,1,0,0,0,0,1,1,1,1
"654",28,218,2,TRUE,3,0,1,1,0,0,1,1,0,1
"655",28,219,3,FALSE,1,0,0,0,0,1,0,0,0,1
"656",28,219,3,TRUE,2,0,0,0,0,0,0,1,1,1
"657",28,219,3,FALSE,3,0,1,1,0,0,1,1,0,1
"658",28,220,4,FALSE,1,0,1,1,0,1,0,1,1,1
"659",28,220,4,TRUE,2,0,0,0,0,1,0,0,1,1
"660",28,220,4,FALSE,3,0,1,1,0,0,1,1,0,1
"661",28,221,5,TRUE,1,0,1,0,0,0,1,0,1,1
"662",28,221,5,FALSE,2,1,0,0,1,1,0,1,0,1
"663",28,221,5,FALSE,3,0,1,1,0,0,1,1,0,1
"664",28,222,6,FALSE,1,0,0,1,0,0,1,1,0,1
"665",28,222,6,TRUE,2,1,0,0,0,0,1,0,0,1
"666",28,222,6,FALSE,3,0,1,1,0,0,1,1,0,1
"667",28,223,7,FALSE,1,0,1,0,1,0,0,0,0,1
"668",28,223,7,TRUE,2,1,0,1,0,0,0,0,1,1
"669",28,223,7,FALSE,3,0,1,1,0,0,1,1,0,1
"670",28,224,8,TRUE,1,0,0,0,1,0,1,0,1,1
"671",28,224,8,FALSE,2,0,0,0,0,0,0,1,0,1
"672",28,224,8,FALSE,3,0,1,1,0,0,1,1,0,1
"673",29,225,1,TRUE,1,0,1,0,0,0,1,1,0,1
"674",29,225,1,FALSE,2,0,0,0,1,0,1,1,1,1
"675",29,225,1,FALSE,3,0,1,1,0,0,1,1,0,1
"676",29,226,2,FALSE,1,0,0,1,0,0,1,0,0,1
"677",29,226,2,TRUE,2,1,0,0,0,0,1,1,1,1
"678",29,226,2,FALSE,3,0,1,1,0,0,1,1,0,1
"679",29,227,3,FALSE,1,0,0,0,0,1,0,0,0,1
"680",29,227,3,TRUE,2,0,0,0,0,0,0,1,1,1
"681",29,227,3,FALSE,3,0,1,1,0,0,1,1,0,1
"682",29,228,4,FALSE,1,0,1,1,0,1,0,1,1,1
"683",29,228,4,TRUE,2,0,0,0,0,1,0,0,1,1
"684",29,228,4,FALSE,3,0,1,1,0,0,1,1,0,1
"685",29,229,5,TRUE,1,0,1,0,0,0,1,0,1,1
"686",29,229,5,FALSE,2,1,0,0,1,1,0,1,0,1
"687",29,229,5,FALSE,3,0,1,1,0,0,1,1,0,1
"688",29,230,6,FALSE,1,0,0,1,0,0,1,1,0,1
"689",29,230,6,TRUE,2,1,0,0,0,0,1,0,0,1
"690",29,230,6,FALSE,3,0,1,1,0,0,1,1,0,1
"691",29,231,7,FALSE,1,0,1,0,1,0,0,0,0,1
"692",29,231,7,TRUE,2,1,0,1,0,0,0,0,1,1
"693",29,231,7,FALSE,3,0,1,1,0,0,1,1,0,1
"694",29,232,8,FALSE,1,0,0,0,1,0,1,0,1,1
"695",29,232,8,TRUE,2,0,0,0,0,0,0,1,0,1
"696",29,232,8,FALSE,3,0,1,1,0,0,1,1,0,1
"697",30,233,1,FALSE,1,0,1,0,0,0,1,1,0,0
"698",30,233,1,TRUE,2,0,0,0,1,0,1,1,1,0
"699",30,233,1,FALSE,3,0,1,1,0,0,1,1,0,0
"700",30,234,2,FALSE,1,0,0,1,0,0,1,0,0,0
"701",30,234,2,TRUE,2,1,0,0,0,0,1,1,1,0
"702",30,234,2,FALSE,3,0,1,1,0,0,1,1,0,0
"703",30,235,3,FALSE,1,0,0,0,0,1,0,0,0,0
"704",30,235,3,FALSE,2,0,0,0,0,0,0,1,1,0
"705",30,235,3,TRUE,3,0,1,1,0,0,1,1,0,0
"706",30,236,4,FALSE,1,0,1,1,0,1,0,1,1,0
"707",30,236,4,TRUE,2,0,0,0,0,1,0,0,1,0
"708",30,236,4,FALSE,3,0,1,1,0,0,1,1,0,0
"709",30,237,5,FALSE,1,0,1,0,0,0,1,0,1,0
"710",30,237,5,TRUE,2,1,0,0,1,1,0,1,0,0
"711",30,237,5,FALSE,3,0,1,1,0,0,1,1,0,0
"712",30,238,6,FALSE,1,0,0,1,0,0,1,1,0,0
"713",30,238,6,FALSE,2,1,0,0,0,0,1,0,0,0
"714",30,238,6,TRUE,3,0,1,1,0,0,1,1,0,0
"715",30,239,7,FALSE,1,0,1,0,1,0,0,0,0,0
"716",30,239,7,FALSE,2,1,0,1,0,0,0,0,1,0
"717",30,239,7,TRUE,3,0,1,1,0,0,1,1,0,0
"718",30,240,8,FALSE,1,0,0,0,1,0,1,0,1,0
"719",30,240,8,TRUE,2,0,0,0,0,0,0,1,0,0
"720",30,240,8,FALSE,3,0,1,1,0,0,1,1,0,0
"721",31,241,1,FALSE,1,0,1,0,0,0,1,1,0,1
"722",31,241,1,TRUE,2,0,0,0,1,0,1,1,1,1
"723",31,241,1,FALSE,3,0,1,1,0,0,1,1,0,1
"724",31,242,2,FALSE,1,0,0,1,0,0,1,0,0,1
"725",31,242,2,TRUE,2,1,0,0,0,0,1,1,1,1
"726",31,242,2,FALSE,3,0,1,1,0,0,1,1,0,1
"727",31,243,3,FALSE,1,0,0,0,0,1,0,0,0,1
"728",31,243,3,TRUE,2,0,0,0,0,0,0,1,1,1
"729",31,243,3,FALSE,3,0,1,1,0,0,1,1,0,1
"730",31,244,4,FALSE,1,0,1,1,0,1,0,1,1,1
"731",31,244,4,TRUE,2,0,0,0,0,1,0,0,1,1
"732",31,244,4,FALSE,3,0,1,1,0,0,1,1,0,1
"733",31,245,5,TRUE,1,0,1,0,0,0,1,0,1,1
"734",31,245,5,FALSE,2,1,0,0,1,1,0,1,0,1
"735",31,245,5,FALSE,3,0,1,1,0,0,1,1,0,1
"736",31,246,6,FALSE,1,0,0,1,0,0,1,1,0,1
"737",31,246,6,TRUE,2,1,0,0,0,0,1,0,0,1
"738",31,246,6,FALSE,3,0,1,1,0,0,1,1,0,1
"739",31,247,7,TRUE,1,0,1,0,1,0,0,0,0,1
"740",31,247,7,FALSE,2,1,0,1,0,0,0,0,1,1
"741",31,247,7,FALSE,3,0,1,1,0,0,1,1,0,1
"742",31,248,8,TRUE,1,0,0,0,1,0,1,0,1,1
"743",31,248,8,FALSE,2,0,0,0,0,0,0,1,0,1
"744",31,248,8,FALSE,3,0,1,1,0,0,1,1,0,1
"745",32,249,1,FALSE,1,0,1,0,0,0,1,1,0,1
"746",32,249,1,TRUE,2,0,0,0,1,0,1,1,1,1
"747",32,249,1,FALSE,3,0,1,1,0,0,1,1,0,1
"748",32,250,2,FALSE,1,0,0,1,0,0,1,0,0,1
"749",32,250,2,TRUE,2,1,0,0,0,0,1,1,1,1
"750",32,250,2,FALSE,3,0,1,1,0,0,1,1,0,1
"751",32,251,3,TRUE,1,0,0,0,0,1,0,0,0,1
"752",32,251,3,FALSE,2,0,0,0,0,0,0,1,1,1
"753",32,251,3,FALSE,3,0,1,1,0,0,1,1,0,1
"754",32,252,4,FALSE,1,0,1,1,0,1,0,1,1,1
"755",32,252,4,TRUE,2,0,0,0,0,1,0,0,1,1
"756",32,252,4,FALSE,3,0,1,1,0,0,1,1,0,1
"757",32,253,5,TRUE,1,0,1,0,0,0,1,0,1,1
"758",32,253,5,FALSE,2,1,0,0,1,1,0,1,0,1
"759",32,253,5,FALSE,3,0,1,1,0,0,1,1,0,1
"760",32,254,6,FALSE,1,0,0,1,0,0,1,1,0,1
"761",32,254,6,TRUE,2,1,0,0,0,0,1,0,0,1
"762",32,254,6,FALSE,3,0,1,1,0,0,1,1,0,1
"763",32,255,7,FALSE,1,0,1,0,1,0,0,0,0,1
"764",32,255,7,FALSE,2,1,0,1,0,0,0,0,1,1
"765",32,255,7,TRUE,3,0,1,1,0,0,1,1,0,1
"766",32,256,8,TRUE,1,0,0,0,1,0,1,0,1,1
"767",32,256,8,FALSE,2,0,0,0,0,0,0,1,0,1
"768",32,256,8,FALSE,3,0,1,1,0,0,1,1,0,1
"769",33,257,1,FALSE,1,0,1,0,0,0,1,1,0,0
"770",33,257,1,FALSE,2,0,0,0,1,0,1,1,1,0
"771",33,257,1,TRUE,3,0,1,1,0,0,1,1,0,0
"772",33,258,2,FALSE,1,0,0,1,0,0,1,0,0,0
"773",33,258,2,FALSE,2,1,0,0,0,0,1,1,1,0
"774",33,258,2,TRUE,3,0,1,1,0,0,1,1,0,0
"775",33,259,3,TRUE,1,0,0,0,0,1,0,0,0,0
"776",33,259,3,FALSE,2,0,0,0,0,0,0,1,1,0
"777",33,259,3,FALSE,3,0,1,1,0,0,1,1,0,0
"778",33,260,4,FALSE,1,0,1,1,0,1,0,1,1,0
"779",33,260,4,TRUE,2,0,0,0,0,1,0,0,1,0
"780",33,260,4,FALSE,3,0,1,1,0,0,1,1,0,0
"781",33,261,5,FALSE,1,0,1,0,0,0,1,0,1,0
"782",33,261,5,TRUE,2,1,0,0,1,1,0,1,0,0
"783",33,261,5,FALSE,3,0,1,1,0,0,1,1,0,0
"784",33,262,6,FALSE,1,0,0,1,0,0,1,1,0,0
"785",33,262,6,FALSE,2,1,0,0,0,0,1,0,0,0
"786",33,262,6,TRUE,3,0,1,1,0,0,1,1,0,0
"787",33,263,7,FALSE,1,0,1,0,1,0,0,0,0,0
"788",33,263,7,FALSE,2,1,0,1,0,0,0,0,1,0
"789",33,263,7,TRUE,3,0,1,1,0,0,1,1,0,0
"790",33,264,8,FALSE,1,0,0,0,1,0,1,0,1,0
"791",33,264,8,FALSE,2,0,0,0,0,0,0,1,0,0
"792",33,264,8,TRUE,3,0,1,1,0,0,1,1,0,0
"793",34,265,1,TRUE,1,0,1,0,0,0,1,1,0,1
"794",34,265,1,FALSE,2,0,0,0,1,0,1,1,1,1
"795",34,265,1,FALSE,3,0,1,1,0,0,1,1,0,1
"796",34,266,2,FALSE,1,0,0,1,0,0,1,0,0,1
"797",34,266,2,TRUE,2,1,0,0,0,0,1,1,1,1
"798",34,266,2,FALSE,3,0,1,1,0,0,1,1,0,1
"799",34,267,3,FALSE,1,0,0,0,0,1,0,0,0,1
"800",34,267,3,TRUE,2,0,0,0,0,0,0,1,1,1
"801",34,267,3,FALSE,3,0,1,1,0,0,1,1,0,1
"802",34,268,4,FALSE,1,0,1,1,0,1,0,1,1,1
"803",34,268,4,TRUE,2,0,0,0,0,1,0,0,1,1
"804",34,268,4,FALSE,3,0,1,1,0,0,1,1,0,1
"805",34,269,5,TRUE,1,0,1,0,0,0,1,0,1,1
"806",34,269,5,FALSE,2,1,0,0,1,1,0,1,0,1
"807",34,269,5,FALSE,3,0,1,1,0,0,1,1,0,1
"808",34,270,6,FALSE,1,0,0,1,0,0,1,1,0,1
"809",34,270,6,FALSE,2,1,0,0,0,0,1,0,0,1
"810",34,270,6,TRUE,3,0,1,1,0,0,1,1,0,1
"811",34,271,7,TRUE,1,0,1,0,1,0,0,0,0,1
"812",34,271,7,FALSE,2,1,0,1,0,0,0,0,1,1
"813",34,271,7,FALSE,3,0,1,1,0,0,1,1,0,1
"814",34,272,8,TRUE,1,0,0,0,1,0,1,0,1,1
"815",34,272,8,FALSE,2,0,0,0,0,0,0,1,0,1
"816",34,272,8,FALSE,3,0,1,1,0,0,1,1,0,1
